swap_pair_contract,base_symbol,base_address,quote_symbol,quote_address,last_price,base_volume_24_h,quote_volume_24_h
0xeAe301f15F85A26CeA5C0a18dFf330734de62776,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,STAKD,0xFfB3eDd21be33d5e78C9e0C2A275b3Fd42670D67,21.08182052859555,153.81426745788372,3137.358041178812
0x2D3a6b1621b0ff8d5C8d4345957037Ded9303226,SAFEMARS,0x3aD9594151886Ce8538C1ff615EFa2385a8C3A88,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,1.278873044944997e-11,9592600023291.672,1120.0670165460263
0xB93185f2965C701bAbBFF8082a5eAc3e3cbA4685,ETH,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,RZN,0xC4A75e25d04719A9c7D348065a6819f3D5EA4A01,3807.0580357317476,0.3671143711657568,1710.637311003704
0x243E060DEcA0499fCaE6ABe548C0115faaBa0ed4,bLEO,0x6421531AF54C7B14Ea805719035EBf1e3661c44A,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0.0037867110505875306,74064.294,288.65152191541125
0xcdff007F71E6986397bdB099160D37c3f194b642,WLT,0xb7b262b0Ac4939D8936685E20189D809BDB5daC6,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0.22594539088300808,4731.943357135,1232.4187968350095
0x2d836EE4E04466bB6b9BF6C8E90450fCe3e8Ea80,Bits,0x30E104A187Aa257f92ED497EE73F3b832f6781D1,BTCB,0x7130d2A12B9BCbFAe4f2634d864A1Ee1Ce3Ead9c,1.5778153684887433e-7,16153.52549084,0.002396014197359554
0xCF15e739601E3674Ddb91FeC03489F1D49E1aa9B,LASAGNA,0xA3b1012108Baf7d9a42E93BbfbBb0251c9576E70,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0.0000022028940167944216,281060.9089361078,0.496037914055269
0x6e8d258588f5E59837d69C926a17613585d7c3f8,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,CRAFT,0xD6016ef199269203EBDD87046016918ae3fAEF8d,164650.6756102271,28.89220278832017,4045988.8163872543
0x3493B15f846fE62960B4eC255cBA4d902Bc77133,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,DGF,0xF7388Ad2A03ce361C706aFA53CD8746Ca48a2EdD,39542.846476001025,19.21212536177414,213769.69534920878
0x4709932b8a9a76187879856e8Fd13eadC6C68B08,CTF,0x299baC24C8ad5635586fDe6619efF7891a6c8969,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0.09060647442674892,1097.8941450925518,103.87341917692788
0xf7d9acD09341877Ed299546B1Eb43c900A2b6323,DOT,0x7083609fCE4d1d8Dc0C979AAb8c869Ea2C873402,BREW,0x790Be81C3cA0e53974bE2688cDb954732C9862e1,10.493213317291506,1454.7427843588187,14847.737985973223
0x9cBEcBA2a5789759f7EdE9D3Af0F76e34f070d06,BGO,0x579A6277a6c2c63a5b25006F63Bce5DC8D9c25e7,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,31.423862829986714,32538.680909381263,986828.7217511309
0xf1ca7d746699eaB612E616c5C44B4C53D90DB8AE,FAT,0x90e767A68a7d707B74D569C8E79f9bBb79b98a8b,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0.0001253791069169532,33064615.78445902,3954.597405454383
0x4938fd950E39cF7aFf996DA83D2C7e0B13239951,SFP,0xD41FDb03Ba84762dD66a0af1a6C8540FF1ba5dfb,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,3.4007975904456265,42.242884108757714,159.03047719927207
0x36d6B6Bf6E2DEF648209ad77950DB420f9348920,RAIN,0x489f2c22c40F443b4dfac60EC6eA2d65F831F929,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0.29692250904243933,4803.412320395898,1475.913425172905
0x5EB3B0b362679F509346dB1A4aCF862DAA8247B1,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,DOG,0xF94CA0B303e52d68b63626Bed7f680fa4DC3f779,102643.22079133557,33.32707057013272,3316471.804376459
0xAf375ada1c9Df7FdDE7fE8c5d8dF688282EdF011,Cake,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,G-Fi,0xc82C80E03E491B252Cae745575ea2d1c2fDDe25A,12143.240882162969,66.79849674658078,810164.53157413
0x2081DAF04afa72B70999e482eF672ee277086A39,SPORE,0x77f6A5f1B7a2b6D6C322Af8581317D6Bb0a52689,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,8.83747882258064,5385.43992273809,39036.03193723384
0xb7A1C819c727567F0672B5035c0C4DB0ba380bb6,ETH,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,BNKY,0xC46180BEDf5C78e536F511D00e535Ca8B63DFdA8,162239.20216362138,0.688907785135517,103500.06772512998
